county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized
Wilson,City of Wilson,49384.0,,2023-12-21,,0,
Wilson,City of Wilson,49384.0,,2023-12-22,16300.380363660237,0,12707034.392857
Wilson,City of Wilson,49384.0,,2023-12-23,,0,
Wilson,City of Wilson,49384.0,,2023-12-24,,0,
Wilson,City of Wilson,49384.0,,2023-12-25,,0,
Wilson,City of Wilson,49384.0,,2023-12-26,,0,
Wilson,City of Wilson,49384.0,,2023-12-27,,0,
Wilson,City of Wilson,49384.0,,2023-12-28,,0,
Wilson,City of Wilson,49384.0,,2023-12-29,624569.7719230419,0,760729700.481724
Wilson,City of Wilson,49384.0,,2023-12-30,,0,
Wilson,City of Wilson,49384.0,,2023-12-31,,0,
Wilson,City of Wilson,49384.0,,2024-01-01,,0,
Wilson,City of Wilson,49384.0,,2024-01-02,,0,
Wilson,City of Wilson,49384.0,,2024-01-03,,0,
Wilson,City of Wilson,49384.0,,2024-01-04,,0,
Wilson,City of Wilson,49384.0,,2024-01-05,23084.540281322494,0,15394514.4863516
Wilson,City of Wilson,49384.0,,2024-01-06,,0,
Wilson,City of Wilson,49384.0,,2024-01-07,,0,
Wilson,City of Wilson,49384.0,,2024-01-08,,0,
Wilson,City of Wilson,49384.0,,2024-01-09,56406.47125995382,0,43409837.3020936
Wilson,City of Wilson,49384.0,,2024-01-10,,0,
Wilson,City of Wilson,49384.0,,2024-01-11,,0,
Wilson,City of Wilson,49384.0,,2024-01-12,21850.766576941853,0,25525670.4810752
Wilson,City of Wilson,49384.0,,2024-01-13,,0,
Wilson,City of Wilson,49384.0,,2024-01-14,,0,
Wilson,City of Wilson,49384.0,,2024-01-15,,0,
Wilson,City of Wilson,49384.0,,2024-01-16,,0,
Wilson,City of Wilson,49384.0,,2024-01-17,45900.65794735409,0,36450557.9165913
Wilson,City of Wilson,49384.0,,2024-01-18,,0,
Wilson,City of Wilson,49384.0,,2024-01-19,15197.77615310872,0,11626154.7315482
Wilson,City of Wilson,49384.0,,2024-01-20,,0,
Wilson,City of Wilson,49384.0,,2024-01-21,,0,
Wilson,City of Wilson,49384.0,,2024-01-22,,0,
Wilson,City of Wilson,49384.0,,2024-01-23,91840.07839717905,0,61386693.9435449
Wilson,City of Wilson,49384.0,,2024-01-24,,0,
Wilson,City of Wilson,49384.0,,2024-01-25,,0,
Wilson,City of Wilson,49384.0,,2024-01-26,34586.37303910314,0,22375512.0054824
Wilson,City of Wilson,49384.0,,2024-01-27,,0,
Wilson,City of Wilson,49384.0,,2024-01-28,,0,
Wilson,City of Wilson,49384.0,,2024-01-29,,0,
Wilson,City of Wilson,49384.0,,2024-01-30,60300.95189961768,0,39011453.1999768
Wilson,City of Wilson,49384.0,,2024-01-31,,0,
Wilson,City of Wilson,49384.0,,2024-02-01,,0,
Wilson,City of Wilson,49384.0,,2024-02-02,46147.97937071568,0,29855245.7429048
Wilson,City of Wilson,49384.0,,2024-02-03,,0,
Wilson,City of Wilson,49384.0,,2024-02-04,,0,
Wilson,City of Wilson,49384.0,,2024-02-05,,0,
Wilson,City of Wilson,49384.0,,2024-02-06,100539.66381483494,0,59572035.06233061
Wilson,City of Wilson,49384.0,,2024-02-07,,0,
Wilson,City of Wilson,49384.0,,2024-02-08,,0,
Wilson,City of Wilson,49384.0,,2024-02-09,25370.2345278872,0,14915759.0706888
Wilson,City of Wilson,49384.0,,2024-02-10,,0,
Wilson,City of Wilson,49384.0,,2024-02-11,,0,
Wilson,City of Wilson,49384.0,,2024-02-12,,0,
Wilson,City of Wilson,49384.0,,2024-02-13,96890.6806664087,0,54661976.9945007
Wilson,City of Wilson,49384.0,,2024-02-14,,0,
Wilson,City of Wilson,49384.0,,2024-02-15,,0,
Wilson,City of Wilson,49384.0,,2024-02-16,159317.29347437475,0,95253959.2823504
Wilson,City of Wilson,49384.0,,2024-02-17,,0,
Wilson,City of Wilson,49384.0,,2024-02-18,,0,
Wilson,City of Wilson,49384.0,,2024-02-19,,0,
Wilson,City of Wilson,49384.0,,2024-02-20,90269.65603124892,0,47605347.4986219
Wilson,City of Wilson,49384.0,,2024-02-21,,0,
Wilson,City of Wilson,49384.0,,2024-02-22,,0,
Wilson,City of Wilson,49384.0,,2024-02-23,114814.91889123124,0,68734514.7600936
Wilson,City of Wilson,49384.0,,2024-02-24,,0,
Wilson,City of Wilson,49384.0,,2024-02-25,,0,
Wilson,City of Wilson,49384.0,,2024-02-26,,0,
Wilson,City of Wilson,49384.0,,2024-02-27,99296.26579081404,0,53279049.7260616
Wilson,City of Wilson,49384.0,,2024-02-28,,0,
Wilson,City of Wilson,49384.0,,2024-02-29,,0,
Wilson,City of Wilson,49384.0,,2024-03-01,11610.271314659287,0,7502317.80173598
Wilson,City of Wilson,49384.0,,2024-03-02,,0,
Wilson,City of Wilson,49384.0,,2024-03-03,,0,
Wilson,City of Wilson,49384.0,,2024-03-04,,0,
Wilson,City of Wilson,49384.0,,2024-03-05,59349.38584349466,0,40306534.9794184
Wilson,City of Wilson,49384.0,,2024-03-06,,0,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-23,283379.4394793012,1,78843782.9700637
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-25,356595.7487197567,1,116222734.814244
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-27,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-28,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-29,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-05-31,635016.9757529206,1,180524873.827134
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-05,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-06,1218637.7025246501,1,414250198.090486
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-07,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-08,436983.962519904,1,117610711.421494
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-09,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-10,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-12,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-13,827229.1678206587,1,322846648.391624
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-14,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-15,860494.5798877657,1,295764309.389809
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-17,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-18,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-19,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-20,831103.6051490947,1,224943260.465593
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-22,1208867.8192918072,1,299273555.101828
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-25,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-27,1586657.0911339566,1,425234128.096717
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-28,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-29,2075210.3803609381,1,505108738.336516
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-06-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-05,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-06,1628996.2672704628,1,561759265.028444
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-07,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-08,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-09,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-10,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-12,1579622.073553448,1,1088269254.29572
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-13,2042018.0857057157,1,1181894869.50329
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-14,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-15,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-17,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-18,1271210.9738476833,1,579851063.458566
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-19,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-20,1094663.524152379,1,701120690.292031
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-22,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-25,1472260.34182303,1,716142617.284893
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-27,1773097.3937855994,1,708103643.252999
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-28,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-29,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-07-31,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-01,1021089.0329703316,1,372221689.966589
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-05,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-06,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-07,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-08,1193066.0917944328,1,404202798.35714
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-09,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-10,1305399.8208136633,1,475368498.340316
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-12,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-13,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-14,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-15,584423.2369056606,1,202423228.469915
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-17,757439.6416579895,1,260056130.171566
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-18,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-19,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-20,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-22,1509407.8033208484,1,1274729213.8379
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-24,824994.5716873053,1,489676122.021089
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-25,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-27,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-28,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-29,1267234.2850359473,1,668700219.562969
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-08-31,774500.7714017597,1,396085534.230675
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-05,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-06,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-07,960303.8429176715,1,376599899.699186
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-08,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-09,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-10,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-12,1456060.2177635806,1,929284480.7271339
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-13,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-14,665315.9976933575,1,301462915.166911
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-15,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-17,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-18,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-19,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-20,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-22,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-25,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-26,443444.2810488014,1,153928902.101911
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-27,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-28,247771.57977960707,1,93603870.9021529
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-29,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-09-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-03,545011.2534113204,1,218274456.338568
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-05,368663.8963157375,1,133134545.871036
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-06,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-07,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-08,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-09,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-10,441484.57770508097,1,269563869.707748
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-12,263940.6604489396,1,92019041.8954409
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-13,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-14,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-15,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-17,185887.2554846123,1,61077481.1479139
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-18,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-19,207873.23509303422,1,6743590.25911844
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-20,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-22,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-24,701376.4417256662,1,212399230.600667
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-25,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-26,789018.2328181994,1,188165225.96613
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-27,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-28,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-29,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-10-31,181944.83426385533,1,44078974.4398334
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-02,340561.92633000336,1,104422212.390297
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-05,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-06,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-07,271887.17797153525,1,83262419.4306203
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-08,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-09,735335.247454072,1,223239751.266153
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-10,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-12,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-13,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-14,409111.91264244955,1,212475086.520815
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-15,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-16,281773.741936703,1,93969779.0322663
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-17,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-18,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-19,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-20,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-21,1500265.0720186397,1,469093941.138961
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-22,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-25,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-27,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-28,372615.8488071685,1,110301102.664637
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-29,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-11-30,684963.3903382736,1,199650252.16956
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-04,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-05,527202.1121325247,1,321901712.18048
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-06,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-07,990032.8663669766,1,299813632.987644
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-08,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-09,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-10,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-11,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-12,604759.2028218642,1,181309034.519861
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-13,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-14,1097176.649116094,1,330183572.761344
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-15,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-17,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-18,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-19,1207398.9112778062,1,374780002.777583
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-20,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-22,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-23,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-25,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-27,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-28,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-29,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-30,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2022-12-31,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-01,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-02,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-03,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-04,1512922.9566573976,1,473051733.066814
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-05,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-06,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-07,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-08,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-09,976579.5322243315,1,289455067.828379
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-10,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-11,1682894.3989422647,1,1027550110.23604
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-12,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-13,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-14,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-15,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-16,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-17,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-18,1027477.5539949855,1,301818490.152467
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-19,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-20,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-21,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-22,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-23,570549.6744522711,1,468883621.94851
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-24,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-25,1393894.9563165803,1,851091379.780461
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-26,,1,
"Duplin,pender",Wallace (CDC Contract),10000.0,,2023-01-27,,1,
